"ID","Exited","Age","Geography","IsActiveMember","Gender","Balance","NumOfProducts","EstimatedSalary","CreditScore"
7828,1,34,"Germany","0","Male",0,2,194073.33,680
8570,0,37,"Germany","1","Female",145260.23,2,114066.77,490
7343,0,43,"France","1","Male",0,2,21497.27,726
5468,0,40,"Spain","1","Male",0,1,161954.43,689
6106,1,33,"France","0","Female",0,1,48421.4,608
6261,0,32,"France","1","Female",0,1,54209.02,461
8798,0,40,"Spain","1","Male",99250.08,1,118319.5,725
3842,1,62,"Germany","1","Male",96134.11,3,57904.22,722
7583,1,42,"France","0","Female",99557.94,1,27046.46,819
5576,0,34,"Spain","1","Male",0,2,61820.41,557
9269,0,50,"Germany","1","Female",0,2,861.4,628
3243,0,36,"Spain","0","Female",108806.96,3,178074.04,696
9147,0,27,"France","1","Male",107106.33,2,195580.28,663
3289,1,46,"Germany","1","Male",118201.41,1,133516.51,720
6279,1,44,"France","1","Male",0,2,170309.19,644
8818,0,32,"Spain","1","Male",0,2,54405.79,555
9892,0,22,"France","0","Male",0,2,99645.04,710
9798,0,49,"Spain","0","Female",109663.47,1,52110.45,531
3167,0,45,"France","1","Male",0,2,99805.99,613
8463,0,38,"France","1","Male",153040.03,2,153237.59,629
7078,0,35,"France","0","Female",0,2,64849.74,741
5908,1,37,"France","0","Male",0,2,86490.09,589
8688,0,37,"Spain","0","Female",0,2,125696.26,758
9004,0,32,"Spain","0","Male",0,1,182692.8,506
3663,0,40,"France","0","Female",106901.42,2,37898.5,484
3456,0,34,"France","0","Male",0,2,196517.43,413
8947,1,29,"France","0","Female",0,3,187734.49,695
5962,1,38,"Germany","0","Female",71433.08,1,160618.61,618
4337,1,42,"France","0","Female",0,2,85240.61,656
4712,0,46,"France","0","Male",160541,1,106781.59,643
5699,0,51,"France","1","Male",0,2,70196.23,821
6458,0,30,"Spain","0","Male",0,1,735.79,697
7091,0,49,"France","1","Female",117307.44,2,24020.49,618
5137,0,44,"Spain","0","Male",0,1,24857.25,553
8632,0,42,"Spain","1","Male",0,2,17040.82,706
5390,0,33,"Spain","0","Male",138705.02,2,37136.15,656
3793,0,27,"France","0","Male",0,2,125698.97,600
7079,0,40,"France","1","Female",0,2,36371.27,690
6900,0,29,"France","0","Male",115545.33,2,186035.72,762
8222,0,52,"Spain","1","Male",170241.7,2,165407.96,498
3460,1,48,"Germany","1","Male",123675.69,1,103712.05,634
7644,0,37,"France","1","Male",127261.35,1,198814.24,637
3025,0,28,"Germany","1","Female",90371.09,1,146851.73,524
5985,0,31,"Spain","1","Male",98759.89,1,130862.11,629
8842,1,46,"Germany","0","Female",120392.99,1,23135.65,555
3974,0,32,"France","1","Male",161613.94,2,11407.58,629
9703,0,35,"France","0","Male",0,2,98686.4,658
5099,0,30,"Spain","0","Male",0,2,199099.51,616
6328,0,37,"Germany","1","Male",71786.9,2,67734.79,667
6672,0,33,"France","0","Male",88294.6,1,66979.06,670
6147,0,23,"France","0","Female",131254.81,1,20199.3,834
5465,1,39,"Germany","1","Female",129668.43,2,184977.2,729
5319,1,56,"Spain","0","Female",99097.33,1,22497.1,485
9382,1,53,"Germany","1","Female",169406.33,4,147311.47,672
3997,0,24,"France","0","Male",137492.35,2,170142.09,756
3779,0,65,"Germany","1","Male",92113.61,1,21834.4,515
6632,1,40,"Spain","0","Male",104784.23,1,135163.76,741
6554,0,34,"France","0","Male",149940.04,2,156648.81,639
9547,0,33,"Spain","0","Male",0,2,160529.71,663
4548,0,26,"France","1","Female",0,2,7063.6,761
3147,0,29,"Spain","0","Female",0,1,33953.87,813
4955,0,43,"Germany","1","Male",154846.24,2,151903.6,760
3264,0,28,"Spain","0","Female",96381.68,1,181419.29,611
9180,0,55,"France","0","Male",0,2,189683.7,585
9663,0,39,"Spain","1","Female",0,2,19458.75,763
7717,0,41,"France","0","Male",0,2,132374.41,686
7862,0,54,"France","1","Male",0,2,44205.95,794
6917,0,35,"France","0","Male",97585.32,2,57213.46,667
5229,0,44,"France","1","Male",114427.86,1,136330.26,535
5899,0,34,"Spain","0","Male",139393.19,2,33950.08,509
6103,0,27,"Spain","1","Female",0,2,101737.8,616
4739,1,55,"France","0","Female",0,3,141031.08,619
9461,0,60,"France","1","Male",147493.7,2,2085.32,720
3203,0,46,"France","1","Male",0,2,137537.22,744
3153,1,22,"Spain","0","Male",82559.42,2,30772.22,477
9976,0,27,"Germany","1","Male",124240.93,2,142400.27,626
7608,0,41,"Germany","0","Female",143001.5,1,13549.24,827
6932,0,32,"France","1","Male",147307.91,1,40861.55,709
5616,0,41,"Spain","1","Male",150302.84,1,156036.19,836
3296,0,35,"France","1","Female",110752.15,2,47921.22,687
6135,0,35,"Germany","0","Female",146781.24,1,189307.7,743
9605,0,33,"France","0","Male",0,1,193716.56,643
3072,0,44,"Spain","1","Male",0,2,15627.51,620
3464,0,33,"France","1","Male",0,2,127014.32,714
3810,0,34,"France","1","Male",133598.4,1,13107.24,508
7760,0,71,"France","1","Male",0,2,49506.82,604
5664,0,39,"Spain","0","Male",152797.9,1,183656.12,644
5946,1,33,"Germany","1","Male",118400.91,1,13999.64,550
5926,0,46,"Germany","1","Female",102785.16,1,70323.68,507
4682,1,40,"France","1","Male",166518.63,1,7926.35,581
4099,0,22,"Spain","1","Male",126803.34,2,161133.4,437
5688,0,24,"France","0","Female",0,2,186105.99,764
7243,0,31,"France","1","Female",121681.82,2,92647.94,776
5800,0,46,"Germany","0","Male",145166.09,2,2053.42,516
4657,0,34,"Germany","0","Female",0,1,56984.58,774
8573,0,43,"Spain","1","Female",112088.04,2,152723.23,766
4751,0,52,"Germany","1","Female",117300.02,1,198129.36,684
4797,0,35,"France","1","Male",0,2,88878.15,418
5170,1,34,"Germany","1","Male",110802.03,1,50230.31,697
4286,0,36,"Spain","1","Female",61482.47,2,26019.59,543
3626,0,76,"France","1","Female",0,2,188772.45,446
3140,1,55,"Germany","1","Female",132571.67,1,31686.33,798
8071,0,38,"France","0","Male",136496.12,1,144275.39,726
3610,0,35,"France","0","Female",0,2,140201.21,754
9896,0,32,"France","1","Male",113939.36,2,77965.44,629
4360,1,49,"France","0","Male",0,1,30990.16,705
3655,1,36,"France","0","Female",97665.61,1,161242.99,423
4597,0,35,"Spain","1","Female",119656.45,2,4595.05,624
6530,0,35,"Germany","0","Female",0,2,34231.48,540
4403,0,39,"Germany","0","Female",143964.36,2,41879.99,479
8672,0,38,"Spain","1","Male",81553.93,1,69664.35,689
8083,0,37,"Germany","1","Male",118050.79,1,52301.15,825
9123,1,45,"Germany","1","Female",128352.59,3,144000.59,616
7898,0,24,"Spain","1","Male",130051.66,1,36687.11,549
6240,1,39,"Germany","1","Male",206014.94,2,42774.84,850
5619,1,38,"Spain","0","Male",0,2,175518.31,651
3030,0,42,"France","0","Male",160541,2,106327.85,589
6216,0,43,"France","0","Male",0,2,40023.7,505
9326,0,38,"France","1","Male",0,2,14278.18,693
4741,1,25,"France","0","Female",175159.9,1,67124.48,646
9817,0,35,"France","0","Male",96471.2,1,35550.97,696
4883,0,37,"Germany","1","Male",148654.84,2,101273.23,746
3623,0,23,"France","1","Male",0,2,163225.48,777
5348,0,37,"Germany","1","Male",107720.64,2,86935.08,721
5165,0,37,"Germany","0","Female",159863.9,2,125307.87,505
3969,0,37,"Germany","0","Female",125977.81,1,160162.42,598
9397,0,33,"France","1","Male",0,2,39057.67,680
4993,0,37,"France","1","Female",0,2,142415.97,655
4278,1,60,"France","1","Female",120731.39,1,138160.11,653
5480,0,28,"France","1","Male",0,1,48606.92,675
8061,1,31,"France","1","Female",81553.93,1,20063.63,621
7136,0,32,"France","1","Male",62321.62,1,40920.59,676
7414,0,43,"France","1","Female",0,2,121277.78,647
7200,0,35,"France","1","Male",0,2,42039.67,747
7587,0,34,"Spain","0","Male",0,2,118570.53,634
6862,0,38,"Spain","0","Male",0,2,74169.13,586
8538,0,32,"France","1","Male",104498.79,2,126451.14,505
6876,0,48,"France","1","Male",0,1,117830.57,733
7785,0,29,"France","1","Female",118560.55,1,164137.36,544
5120,0,39,"France","1","Male",169445.4,1,186335.07,850
9595,0,29,"Germany","1","Male",58641.43,1,198674.08,697
5038,0,25,"Spain","0","Female",131402.21,1,193668.49,685
4522,1,40,"France","0","Male",139625.34,1,93702.96,505
8081,0,31,"Spain","1","Male",110054.45,1,141677.33,591
3748,0,73,"Spain","1","Male",108555.07,1,122763.95,689
4194,0,42,"Germany","0","Female",143964.36,2,26022.37,667
8861,0,46,"France","1","Male",0,1,97825.23,686
6756,0,62,"Spain","1","Male",0,2,79099.64,730
9591,1,42,"Germany","1","Male",119839.69,1,51016.02,850
5169,0,43,"France","0","Female",126725.25,1,170563.73,582
3621,0,33,"Germany","0","Male",135962.4,1,126381.6,687
6014,0,26,"France","0","Female",140356.7,1,117144.15,780
6063,0,39,"Spain","1","Female",0,2,178106.34,616
8687,0,37,"France","0","Male",0,2,111312.96,616
7391,0,42,"France","1","Male",146766.72,2,164357.1,705
4787,1,52,"Spain","0","Female",130929.02,1,12599.94,671
9964,1,31,"Germany","1","Female",106230.92,1,99298.8,500
6076,0,45,"Germany","1","Female",99169.67,2,78650.95,509
9869,0,32,"Spain","1","Female",46161.18,1,79577.4,493
8759,0,32,"Spain","1","Female",99169.67,2,102284.2,694
9457,0,38,"Germany","0","Male",119501.88,2,58685.59,634
3883,0,39,"France","0","Female",123593.22,2,32615.21,625
9632,1,44,"Germany","1","Female",106089.2,1,44719.5,577
5590,0,40,"Germany","1","Female",0,2,91055.27,678
9433,1,25,"France","0","Male",113625.93,1,65147.27,518
8785,0,29,"Spain","1","Female",155663.31,1,97658.66,675
5799,0,49,"France","0","Female",115988.86,1,91347.76,633
8462,0,22,"Germany","1","Female",97975.82,2,62083,443
7022,1,42,"France","0","Male",145155.37,1,160948.87,624
5314,0,31,"Germany","0","Female",82729.47,2,157015.5,727
4829,0,47,"France","1","Male",0,2,43480.63,541
8123,0,58,"France","1","Female",98668.18,1,60887.58,635
7804,0,23,"France","0","Male",133618.01,1,69055.45,650
3867,0,55,"Spain","0","Male",106687.76,1,51907.72,704
3647,1,42,"France","1","Female",117691,1,23135.65,499
5678,0,45,"Spain","1","Male",0,2,139861.53,681
7335,0,92,"Germany","0","Male",126076.24,1,26116.82,613
8738,0,40,"France","1","Male",0,2,144874.67,721
5921,0,46,"France","0","Female",0,1,195325.74,716
5903,0,33,"France","1","Female",0,1,127433.47,713
8352,0,29,"France","0","Female",0,1,25980.42,718
4030,0,26,"France","0","Male",163764.84,1,29818.2,607
4949,0,38,"Spain","0","Male",105317.73,2,138021.36,605
7585,1,52,"France","0","Male",125095.94,1,116757,758
8695,0,32,"Germany","1","Female",173340.83,1,122763.95,502
6429,0,29,"France","0","Female",0,2,103372.79,798
6260,0,34,"France","1","Female",63095.01,1,40645.81,676
3705,1,41,"France","1","Female",112070.86,3,173568.3,637
9109,0,51,"Germany","0","Male",0,1,83052.03,523
6427,0,41,"France","0","Male",101648.5,2,90174.83,673
3365,0,43,"Spain","1","Female",109308.79,2,100835.19,584
3959,0,40,"France","1","Male",97339.99,1,88815.25,751
3743,0,27,"France","0","Male",0,2,51285.49,664
9809,0,32,"Spain","0","Male",80262.66,1,94415.6,831
9463,0,36,"France","1","Male",123974.96,1,125870.5,634
4506,0,67,"France","1","Male",0,2,174118.93,630
8902,0,35,"France","1","Male",0,2,124874.23,712
3697,0,38,"France","1","Male",109724.38,2,80061.31,809
8674,0,34,"France","0","Male",0,2,70563.9,578
5634,0,48,"France","1","Female",96542.16,2,154337.47,613
5764,1,39,"France","0","Female",0,1,130784.2,569
3136,0,43,"France","1","Female",87739.08,2,123096.56,557
5044,0,37,"France","1","Female",108286.5,1,129980.93,613
5665,0,49,"France","1","Female",0,1,187811.71,677
6204,1,36,"France","1","Female",0,2,42085.58,709
4140,0,28,"France","1","Male",122724.37,1,193132.98,714
7879,0,44,"Spain","0","Male",0,2,30772.22,718
4873,1,56,"Germany","1","Female",127585.98,3,113845.19,684
5779,0,28,"France","1","Male",0,2,123885.88,723
7551,1,33,"France","0","Male",153819.58,1,79176.09,502
5523,0,45,"Germany","1","Male",179334.83,1,9677,580
8801,0,28,"France","0","Female",0,2,95957.09,492
6609,0,50,"France","0","Female",0,1,8199.5,678
8634,0,45,"Spain","0","Female",83888.54,1,34121.81,724
7277,0,52,"France","0","Male",127261.35,1,56185.05,577
8626,1,42,"Germany","0","Male",98495.72,1,40014.76,601
7492,0,50,"Spain","1","Male",0,2,72143.44,656
5186,0,32,"France","1","Female",0,1,125253.46,481
7527,0,50,"France","1","Male",0,2,79314.1,560
7358,0,32,"Spain","1","Female",68138.37,1,170309.19,528
7378,0,29,"France","0","Female",0,2,39925.52,543
7971,0,33,"France","0","Male",135658.73,2,39755,698
3351,0,35,"France","1","Female",121418.62,1,24400.37,774
5892,0,29,"Germany","0","Male",138653.51,1,190803.37,806
9138,0,67,"France","1","Male",0,1,3837.08,708
7376,0,55,"Germany","1","Female",151391.68,1,9972.64,497
9493,0,29,"Germany","0","Female",154333.82,1,100153.43,732
8138,0,37,"Spain","0","Female",0,1,4539.38,728
5122,0,31,"Germany","1","Male",107884.81,1,55902.93,611
8807,0,27,"France","1","Female",169831.46,2,27758.36,751
5199,1,41,"France","0","Female",118336.95,1,26342.33,825
7367,0,33,"Germany","0","Female",140002.35,1,54083.8,488
5871,0,37,"France","1","Female",129907.63,1,36083.96,728
5646,1,48,"Germany","0","Female",143595.87,1,101314.65,648
4936,0,38,"France","1","Female",59568.57,1,167723.25,645
4887,0,30,"Germany","0","Female",127406.5,1,169469.3,573
8070,1,37,"Germany","0","Female",108862.76,1,79555.08,673
6740,0,46,"France","0","Male",0,2,151460.84,572
4795,0,75,"Spain","1","Male",108465.65,2,124052.97,710
4907,0,49,"Germany","1","Male",133231.48,1,67885.37,824
6373,0,29,"Spain","0","Female",130420.2,1,106276.55,835
6901,0,25,"Spain","1","Male",166685.92,1,65816.53,717
6513,1,44,"Spain","0","Male",184552.12,1,74379.57,773
8381,0,25,"France","1","Male",0,1,132979.43,696
6825,1,37,"France","0","Male",165969.26,1,118623.94,668
7036,0,71,"France","0","Female",0,2,147995.96,804
9757,0,30,"France","0","Female",0,2,72196.57,661
3970,0,31,"France","0","Female",105222.86,2,17675.36,567
8173,0,31,"France","1","Female",113657.83,1,12483.39,766
9294,0,38,"Spain","1","Female",0,2,35701.06,659
6205,1,35,"Spain","1","Female",0,1,44335.54,574
4880,0,29,"France","0","Male",0,2,63687.06,679
6426,0,31,"France","1","Male",0,2,123969.64,762
8889,0,37,"France","1","Male",0,2,34689.77,674
7289,1,40,"France","1","Male",149131.03,3,60036.99,739
6056,0,40,"Spain","1","Female",0,1,182650.15,670
8899,0,40,"France","0","Female",112652.08,2,126644.98,842
8060,0,60,"France","1","Female",0,2,10288.24,633
5520,0,29,"Spain","1","Male",62610.96,1,88842.8,629
3005,0,64,"Spain","1","Female",116954.32,1,91149.48,676
6010,0,37,"France","1","Male",91219.29,1,117396.25,755
8549,0,30,"Spain","0","Male",128065.12,1,3510.18,744
8374,0,40,"Germany","0","Female",99745.95,1,177524.19,796
7911,1,40,"Spain","0","Male",111756.5,1,116766.79,623
4606,0,34,"France","0","Female",0,2,29837.65,438
7316,0,33,"Germany","1","Male",88311.48,2,177651.38,637
9496,0,37,"France","0","Male",126872.6,1,197266.58,850
5935,0,58,"France","1","Male",133003.03,1,179521.24,739
4028,0,31,"Spain","0","Male",151097.28,1,50972.6,837
7288,1,38,"France","1","Female",127785.17,2,184464.7,704
6919,0,27,"Germany","0","Male",106116.5,2,3674.71,667
6846,0,29,"Germany","1","Male",78885.88,2,154181.41,611
4081,0,33,"France","1","Male",73059.38,1,180626.68,850
4610,0,62,"Spain","1","Female",0,2,162889.1,730
8943,0,47,"France","1","Male",0,2,65390.46,598
8582,0,35,"France","1","Female",161274.05,2,181429.87,738
5150,0,59,"Spain","1","Male",88011.4,1,17699.48,616
6235,1,50,"Spain","1","Male",168286.81,2,107825.08,646
3002,0,26,"France","1","Male",108632.48,1,126837.72,777
4710,1,48,"Spain","0","Female",146098.43,1,100615.14,560
7371,0,79,"France","1","Male",61811.23,1,104222.8,732
4882,0,26,"Spain","1","Female",0,1,157891.11,522
5337,0,32,"France","0","Male",0,1,84871.99,561
4111,0,40,"Germany","0","Male",97990.49,2,106691.02,850
3899,0,44,"France","0","Male",0,1,75562.47,565
6749,0,43,"Spain","0","Female",125341.69,1,79547.39,560
3192,0,31,"France","1","Male",58662.92,1,73322,472
7824,0,34,"Spain","0","Male",141796.43,1,45858.49,735
3829,1,41,"Germany","1","Male",95020.8,3,131710.59,549
5272,0,44,"Germany","1","Female",0,2,34673.98,671
7681,1,46,"France","0","Male",137301.87,3,126511.94,529
8802,1,36,"Germany","0","Male",167181.01,1,191535.11,696
3785,1,47,"France","0","Male",0,4,106174.7,587
5545,1,43,"Spain","1","Female",163975.09,2,93228.86,743
3369,0,27,"Spain","0","Female",0,2,150850.29,701
5911,0,67,"Spain","1","Male",88382.01,1,59457,540
3949,0,31,"Spain","0","Male",90826.27,2,60270.87,669
4701,0,30,"Spain","1","Female",0,2,157888.5,676
3780,0,37,"Spain","1","Male",0,2,34475.14,527
3340,0,75,"France","1","Male",0,1,39351.64,562
5617,0,38,"Spain","0","Male",0,1,83263.06,757
3179,0,64,"France","1","Male",98848.19,1,191468.78,727
7229,0,34,"France","1","Male",134464.58,2,178833.34,659
9684,0,53,"Spain","1","Male",0,2,117939.17,841
9573,1,52,"France","1","Female",0,3,154971.63,680
7762,0,59,"Germany","1","Male",122471.09,1,15807.07,681
8296,0,53,"France","0","Male",83568.26,1,1235.49,694
7280,0,40,"Germany","0","Female",162261.01,2,197727.14,646
5026,0,36,"France","1","Male",139603.22,1,48314,576
7916,1,27,"Spain","1","Male",210433.08,1,197297.77,803
3777,1,29,"France","1","Male",0,1,118142.79,729
4717,1,55,"France","1","Female",171069.39,2,3268.17,732
7881,0,57,"Spain","1","Female",136820.99,1,108528.74,580
7457,1,35,"Spain","1","Female",0,1,91346.03,527
9885,0,37,"France","1","Female",0,2,194270.91,740
5405,1,32,"France","1","Female",192122.84,1,171344.09,655
6391,0,31,"France","1","Male",109949.39,2,468.94,542
4981,1,31,"France","1","Male",0,1,191076.22,724
6680,0,27,"Spain","1","Female",97009.15,1,134720.51,802
3976,0,26,"France","1","Male",126392.18,1,43651.49,707
5203,0,34,"France","1","Male",156974.26,1,114006.35,655
6705,0,35,"France","0","Male",0,2,84635.64,624
6854,0,43,"Spain","1","Male",133618.01,1,7267.25,604
9702,1,53,"Germany","0","Male",98268.84,1,3159.15,602
4839,0,39,"Spain","0","Male",110071.1,1,43921.36,592
7948,0,37,"France","1","Male",0,2,83449.65,835
3231,0,30,"France","0","Male",0,2,129980.93,731
8490,0,45,"Spain","1","Female",122793.96,1,62193.92,567
8662,1,48,"Germany","1","Female",138311.76,1,3472.63,722
9714,0,29,"Germany","1","Female",93143.39,1,84239.46,540
4545,0,36,"France","0","Male",0,2,157072.91,725
7912,1,42,"Germany","0","Female",0,3,113931.57,537
4093,0,22,"France","1","Female",0,2,66393.89,654
7967,0,36,"Spain","0","Female",0,2,54342.83,601
5631,0,23,"Spain","1","Female",0,1,62980.96,850
3827,0,35,"Spain","0","Male",61172.04,1,82951.12,508
5880,0,30,"France","1","Female",0,2,15807.07,615
5873,0,35,"France","1","Male",152958.29,1,184843.77,753
3558,0,44,"Spain","0","Female",0,1,168053.4,528
5677,0,37,"France","0","Male",86911.8,1,15306.29,709
8604,0,39,"Spain","1","Male",172463.45,3,113810.12,479
4518,0,38,"France","1","Female",127043.09,1,107876.2,666
3978,1,54,"France","0","Female",0,1,65323.11,749
5016,1,50,"France","1","Male",0,1,148087.88,636
9237,0,35,"France","0","Female",93934.63,1,184748.23,569
5191,0,37,"France","1","Female",146748.07,1,11407.58,635
6425,0,35,"France","0","Female",113635.16,1,90883.12,635
9937,0,35,"France","1","Male",112609.91,1,91775.51,642
5226,1,50,"Germany","1","Male",113957.01,2,196526.55,709
4385,0,41,"Germany","1","Female",109026.8,2,43117.1,795
6820,0,25,"France","0","Male",0,2,171928.04,683
8144,0,26,"France","1","Male",107884.81,1,31933.06,825
8476,0,35,"France","1","Female",117438.92,2,16910.98,682
6770,0,61,"France","1","Male",0,1,102083.78,540
6645,1,39,"Germany","1","Male",115341.19,1,107674.3,628
9440,0,40,"France","1","Female",0,2,38830.72,636
3317,0,52,"Germany","1","Male",137761.55,1,99154.86,683
4781,1,57,"France","0","Female",135392.31,1,36108.5,834
5502,0,31,"France","0","Female",87772.52,1,139469.11,635
7433,0,25,"Germany","0","Male",152324.66,2,47114.18,773
4126,0,28,"Spain","1","Female",168253.21,1,83681.2,819
7362,1,48,"Germany","0","Male",126066.26,1,64345.61,632
9092,0,36,"France","1","Male",165536.28,2,123956.83,637
5562,0,31,"France","1","Female",0,2,28407.4,850
5780,0,30,"France","0","Male",0,1,102057.86,555
5951,1,26,"France","0","Female",91592.06,1,141210.18,466
3850,0,37,"France","0","Male",109844.81,2,75698.44,474
