"ID","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag","Exited","Outlier_LOF","Outlier_Mahalanobis","Outlier_Mahalanobis_Rob","Num_Metodos_Outlier"
4350,8,10,40,48,0,147342.03,63.1073228047229,74,844,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8827,6,2,37,24,0,13159.9,203.044950766397,66,850,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,TRUE,FALSE,FALSE,1
7526,5,10,32,62,0,61513.87,70.2061527829544,51,730,112181.08,2,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4723,9,0,35,32,4,53931.05,108.143476824553,87,593,134096.53,2,"Female","Other","Default risk","France","1","0","High Net Worth","Widowed","0",1,FALSE,TRUE,FALSE,1
5798,6,8,27,19,0,22101.86,93.1235275329164,65,687,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8680,2,10,23,36,0,104222.8,126.653793545742,58,709,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6612,6,0,23,33,2,3449.22,77.6907277420576,66,645,155417.61,1,"Male","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7812,8,7,26,41,0,18510.41,117.005020722795,38,773,107525.07,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3754,6,1,20,39,2,86767.48,45.6021936043484,95,542,0,2,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0,TRUE,FALSE,FALSE,1
6907,3,10,31,62,0,113845.19,80.5625977198786,66,772,75075.31,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8164,2,8,30,44,0,79082.76,57.5075043957446,77,629,125512.98,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9615,8,10,25,52,0,27445.4,95.8401975771558,66,617,139781.06,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4906,4,9,33,35,0,89891.4,88.3380138067116,68,572,128601.98,1,"Male","High School","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3335,0,9,31,35,0,133617.43,97.6436917040193,44,745,0,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9144,5,10,29,22,0,159618.17,69.8414918246378,53,686,0,2,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5222,10,1,25,37,2,4033.39,132.32816228329,72,799,0,2,"Male","Postgraduate","Default risk","Spain","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6678,4,9,38,51,0,110035.88,40.5741650344318,61,736,103914.17,1,"Female","Other","Default risk","Germany","1","1","High Net Worth","Widowed","0",1,FALSE,FALSE,FALSE,0
8751,9,5,31,38,0,83022.92,86.6658295411228,57,703,99167.54,1,"Female","High School","No loan","France","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
5706,5,10,33,31,0,63736.36,149.177987191764,78,612,0,2,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3615,6,2,31,44,0,31022.56,108.154536736099,65,658,148481.09,2,"Female","High School","No loan","France","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3804,1,10,29,30,0,126812.85,82.6940050874081,46,524,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4080,5,3,23,34,1,104876.8,240.170828610958,55,461,63663.93,1,"Female","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
3825,4,9,32,33,0,40299.23,45.2433684585108,51,621,0,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7611,1,5,31,41,0,163147.99,60.1307868824612,72,483,127087.06,1,"Male","High School","Active loan","France","0","1","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
8337,3,7,38,45,1,60151.77,245.100767514873,50,824,129209.48,1,"Male","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7147,3,10,29,28,0,157577.29,71.3595476814644,87,563,106250.72,1,"Male","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
5974,3,5,30,20,0,98320.27,198.801727829983,69,714,0,1,"Female","High School","Active loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
8904,9,8,30,44,0,143585.29,49.9397336555085,83,613,100524.69,1,"Male","High School","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5278,5,4,23,46,0,172172.7,88.4891809043742,48,717,103214.71,1,"Female","High School","Active loan","France","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9557,4,10,25,41,0,143463.28,225.101315772749,69,711,133467.77,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8343,8,7,30,38,0,101834.58,119.832686696753,57,516,0,2,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3613,2,2,36,41,0,65520.74,102.09411951988,57,688,112871.19,2,"Male","High School","No loan","Germany","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4942,0,6,21,30,0,5790.9,132.873312502456,63,588,150186.22,1,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
8265,6,0,32,47,3,187391.02,118.299546345486,72,509,152347.01,1,"Female","Other","Default risk","France","1","0","High Net Worth","Widowed","0",1,FALSE,FALSE,FALSE,0
5693,2,8,44,41,0,3756.65,114.015754735636,89,635,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4651,6,9,32,30,0,66190.21,61.6930373172022,38,573,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5383,2,9,28,49,0,126812.63,210.796927264992,68,548,128504.76,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4632,1,9,31,33,0,106061.47,92.3721602717155,69,744,121498.11,2,"Female","University","No loan","Germany","0","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
3318,3,8,23,41,0,34283.23,40.1381602861326,72,651,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3419,5,8,30,27,0,162501.83,67.9825205897418,42,591,107812.67,1,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
9985,1,3,37,54,1,191973.49,158.884922757744,51,721,105056.13,1,"Male","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
7697,3,9,24,22,0,30781.77,126.500637754412,47,565,0,2,"Female","High School","No loan","France","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7239,2,9,24,36,0,35588.07,103.261574223032,38,621,170491.84,1,"Female","High School","Active loan","France","1","0","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
4566,9,10,30,31,0,184399.76,29.023578968618,72,660,125189.75,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9438,2,10,34,35,0,104982.39,44.4786728273556,69,709,0,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8701,8,9,30,53,0,10357.03,92.5418662026765,35,580,0,2,"Female","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7037,2,8,34,67,0,72318.77,49.8985966962592,41,575,0,3,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6202,2,1,26,43,2,164621.43,103.84511549191,63,692,69014.49,2,"Male","Postgraduate","Active loan","Spain","0","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
5256,5,2,36,51,0,163691.48,110.893429173795,51,583,0,1,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9175,5,7,27,44,0,57338.56,109.735964477911,61,664,95020.8,3,"Female","High School","Active loan","Spain","0","0","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
4559,7,10,23,32,0,146371.72,57.3347302040875,59,737,0,2,"Female","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9238,4,3,32,33,1,41447.86,102.913027978857,79,663,0,2,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
8848,5,3,26,26,1,28157.34,58.3024498679003,65,644,127785.17,1,"Male","Postgraduate","Active loan","Spain","0","1","High Net Worth","Single","0",0,FALSE,FALSE,FALSE,0
6861,10,2,23,33,0,92149.64,99.1611340107094,50,612,91184.01,1,"Female","High School","No loan","Germany","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
5002,5,9,28,30,0,582.53,77.1077713423053,42,798,129753.69,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6977,1,9,37,50,0,172033.57,54.9159458803071,69,688,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7819,7,8,25,57,0,84421.34,74.172014485736,85,732,71481.79,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8102,9,8,22,50,0,166677.35,300.584675285208,54,735,168522.37,2,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",1,FALSE,TRUE,FALSE,1
4235,9,3,27,37,1,170426.65,40.1610382204932,56,629,123948.85,1,"Female","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
8805,1,7,22,37,1,168035.62,86.7551444090646,81,709,134980.74,4,"Female","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0",1,FALSE,TRUE,FALSE,1
3487,1,3,31,27,1,157564.75,81.8945577937609,47,558,152283.39,1,"Male","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7968,1,8,34,44,0,151280.96,97.181097428037,38,677,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3544,8,8,29,29,0,2053.42,85.7698458264583,75,682,0,2,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
7144,9,9,30,57,0,103548.25,97.4011783908763,55,600,138456.03,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8903,7,2,40,36,0,194493.57,82.9562750947973,45,695,0,2,"Female","High School","No loan","Germany","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6988,6,9,34,28,0,194913.86,76.6542177717788,68,733,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6487,6,5,28,34,0,15306.29,57.0130859471398,54,461,0,2,"Female","High School","No loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6965,8,8,42,57,0,169117.74,153.087607609832,66,655,121389.78,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
3152,1,5,34,36,0,7680.23,107.051998724862,63,670,133476.09,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8649,4,10,27,29,0,18255.51,72.5507257434658,45,706,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6399,10,8,31,39,0,96444.88,77.6245322718245,72,625,129845.26,1,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5489,3,8,30,43,0,67740.08,94.0547431890375,26,444,146093.39,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6491,1,2,35,63,0,126688.83,64.1134912151775,89,695,146202.93,1,"Male","High School","Active loan","Spain","1","1","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
7046,1,8,31,21,0,166678.28,62.347658953477,73,626,132405.52,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3537,1,2,26,40,0,10643.38,127.569491601977,72,730,0,2,"Male","High School","No loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6101,4,8,32,34,0,198817.72,71.4407236647236,62,454,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7789,1,0,20,29,3,100834.22,69.7347378736236,49,623,149332.48,2,"Female","Other","Default risk","Germany","1","0","High Net Worth","Widowed","0",0,FALSE,FALSE,FALSE,0
8648,8,0,30,50,3,3159.15,100.603452198207,63,509,138340.06,1,"Female","Other","Default risk","France","1","1","High Net Worth","Widowed","0",0,FALSE,FALSE,FALSE,0
7777,3,10,37,39,0,131924.38,122.571243048415,50,636,97325.15,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6081,3,9,23,29,0,157527.6,60.3042775466283,52,712,0,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5358,8,10,32,52,0,179291.85,175.429342062806,77,751,0,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6798,8,8,23,37,0,97893.32,36.4229977562966,71,503,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8868,8,5,33,37,0,3154.95,87.2714714486336,69,700,108269.37,1,"Male","High School","No loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7095,3,5,29,35,0,60407.93,158.550463759884,72,715,141005.47,1,"Male","High School","Active loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4494,8,2,30,52,0,131473.31,199.156550641466,92,711,145262.54,1,"Female","University","No loan","Germany","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8656,9,0,36,39,2,36721.4,63.5466282184141,67,627,99824.45,1,"Female","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
8278,2,2,32,35,0,56518,112.910134762146,65,529,117992.59,2,"Female","High School","Active loan","Germany","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
5669,1,4,35,47,0,96517.97,52.0962937883598,28,818,64430.06,2,"Female","High School","Active loan","Germany","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6774,5,10,29,36,0,152979.14,93.818208122749,65,686,0,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8748,4,9,28,39,0,171716.81,139.048205901948,47,683,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6295,3,1,32,50,2,131048.36,229.255024719887,55,621,161628.66,1,"Male","High School","Active loan","Spain","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9625,7,9,31,41,0,14496.67,143.153938181307,59,617,0,2,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9293,3,9,39,50,0,5566.6,95.0691266703685,54,696,150604.52,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6144,7,2,24,37,0,163317.5,216.157516285586,63,581,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9475,7,2,36,28,0,81548.38,91.6446425075168,31,575,0,2,"Male","High School","No loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3782,3,10,35,41,0,26772.04,208.077822035267,49,577,140916.81,1,"Female","High School","No loan","France","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3432,2,0,27,54,4,139735.54,117.514856221754,45,700,0,2,"Male","Other","Default risk","France","0","1","High Net Worth","Widowed","0",0,FALSE,TRUE,FALSE,1
4345,4,2,34,38,0,118974.77,162.4242288362,60,623,145610.07,2,"Male","High School","No loan","France","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4070,1,8,23,45,0,10722.54,267.047221898103,63,565,0,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8924,7,10,25,32,0,10883.52,72.9458583808251,38,696,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5751,5,8,29,25,0,117396.25,79.7667952602449,45,586,81025.6,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
9268,2,9,25,42,0,23399.58,100.449339934245,60,678,50194.59,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7135,3,10,33,41,0,13871.34,167.688034301802,41,534,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7423,6,2,32,33,0,198208,76.1132608653805,54,567,0,2,"Female","High School","Active loan","France","0","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3045,2,10,35,33,0,65222.48,244.473132355642,59,565,167733.51,2,"Female","University","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4327,2,9,28,47,0,37294.88,80.4049183363492,69,556,139914.27,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8806,1,10,34,46,0,82106.19,70.1875324353623,55,678,95452.89,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7924,2,3,30,48,1,4272,101.861363999195,60,681,0,2,"Male","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6155,1,10,23,32,0,149558.83,166.232066470208,49,713,117094.02,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
9972,0,10,32,28,0,8065,211.554952668939,75,477,0,2,"Male","University","No loan","Germany","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9501,1,3,24,37,1,176487.05,153.235256336399,42,706,143625.83,2,"Male","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6991,0,1,24,42,2,160828.98,24.4975531132336,54,682,0,1,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7255,2,5,33,46,0,40920.59,73.7082303646653,68,669,110086.69,1,"Female","High School","No loan","Germany","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4702,0,10,35,85,0,116537.96,59.6963795032697,59,787,141859.12,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,TRUE,FALSE,1
5896,9,6,27,35,0,44377.65,43.1899949590137,61,544,107944.33,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3828,8,10,42,35,0,116973.48,48.6923974008655,67,728,125884.95,2,"Male","High School","No loan","Germany","1","1","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
8765,5,9,34,36,0,153831.6,84.5783154395628,42,766,0,1,"Male","High School","No loan","Spain","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9779,3,3,27,45,0,48545.1,188.900207899339,54,607,0,2,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7298,0,6,32,56,0,96202.44,81.0454003430037,74,846,0,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4372,5,10,37,38,0,140197.42,71.9611732340112,53,745,150300.65,2,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
