"ID","X","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Exited","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag"
3938,2788,2,9,25,38,0,101348.88,100.918936352866,70,589,0,1,0,"Male","High School","Active loan","France","1","1","Affluent","Single","1"
5866,2789,3,9,23,31,0,176433.6,69.8411163532399,37,680,127331.46,1,0,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
4526,2790,7,10,20,31,0,155227,272.860406325435,53,850,0,2,0,"Female","University","No loan","France","0","0","Mass Market","Married","1"
7286,2791,6,6,40,48,0,417.41,213.817153275436,49,567,190227.46,1,0,"Female","High School","Active loan","Germany","1","0","Affluent","Single","1"
7246,2792,4,9,25,61,0,31641.52,111.485494596567,50,620,92899.27,2,1,"Male","High School","No loan","France","0","0","Affluent","Single","1"
9206,2793,1,2,27,44,0,42012.55,208.119839089701,66,684,102238.01,1,0,"Female","High School","Active loan","France","1","0","Affluent","Single","0"
9895,2794,7,8,28,44,0,95403.41,26.750232367733,46,634,120026.98,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
5786,2795,4,10,25,34,0,21521.38,141.484205652174,61,709,148375.19,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
4468,2796,1,2,26,46,0,115789.25,62.4018935863747,53,517,98495.72,1,1,"Female","High School","No loan","France","1","0","Affluent","Single","1"
7336,2797,2,9,38,44,0,115260.72,183.858451877396,71,793,125013.72,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
9384,2798,8,9,37,37,0,57558.95,148.761058432655,72,544,79731.91,1,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
3132,2799,10,10,33,28,0,90174.83,73.7029639250332,60,665,137300.23,1,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
5994,2800,4,3,20,52,1,21085.17,72.1782714502892,91,749,112670.48,1,1,"Female","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0"
7734,2801,7,10,33,33,0,40250.82,54.9496694703858,29,643,98630.31,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
4700,2802,8,10,21,38,0,49707.85,48.4037289366345,90,689,61482.47,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
3125,2803,4,5,30,44,0,153064.87,97.1150699925371,49,553,107726.93,1,0,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0"
7673,2804,7,9,33,46,0,46811.77,26.1749295994428,58,745,0,2,0,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
7831,2805,8,5,38,51,0,32262.28,100.906717777674,31,708,110942.9,1,1,"Female","High School","No loan","France","1","1","Affluent","Single","1"
6325,2806,8,5,38,49,0,17848.3,111.404640022718,55,716,112808.18,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
6386,2807,6,8,18,28,0,94739.2,91.6712066225183,57,561,123692,1,0,"Male","High School","Active loan","France","1","1","Affluent","Single","1"
3065,2808,3,8,35,36,0,123880.19,40.1294811409741,46,632,0,1,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
9148,2809,1,3,40,68,1,180002.42,203.476633594504,42,529,110357,1,1,"Female","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0"
3333,2810,4,10,33,39,0,52327.57,204.322552388221,28,604,98544.11,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
8957,2811,0,3,28,21,1,57762,75.8256621602598,50,762,125682.79,1,0,"Female","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0"
4684,2812,2,4,32,31,0,136869.31,224.362335402781,84,740,126524.11,1,0,"Male","High School","Active loan","France","0","0","Affluent","Single","0"
7647,2813,9,10,29,39,0,82774.07,71.2298850450935,59,629,129669.32,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
8601,2814,6,8,29,32,0,164213.53,71.9791675542138,57,659,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
5232,2815,9,3,31,39,1,181598.25,50.4165265800439,79,607,90594.55,2,0,"Male","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0"
5464,2816,9,1,31,44,2,13549.24,52.6609602722289,48,594,119530.52,1,1,"Male","Postgraduate","Default risk","Germany","1","1","High Net Worth","Divorced","0"
9534,2817,3,10,39,38,0,75574.48,116.62289631951,66,464,116439.65,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
8282,2818,9,4,42,40,0,70196.57,146.472936111264,76,775,126212.64,1,0,"Male","High School","Active loan","France","1","0","Affluent","Single","1"
8332,2819,1,9,25,49,0,192892.05,39.7922173235516,73,508,93817.41,2,1,"Male","University","No loan","France","1","1","Mass Market","Married","1"
3299,2820,8,5,26,39,0,134420.75,109.896825752907,63,639,131441.51,1,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
7248,2821,1,2,27,36,0,447.73,152.942042966074,81,850,101609.01,2,0,"Male","High School","No loan","Germany","1","1","Affluent","Single","1"
5594,2822,3,9,39,44,0,96123.72,106.19147065364,65,481,163714.52,1,0,"Male","High School","No loan","Germany","1","0","Mass Market","Married","1"
5403,2823,0,8,30,40,0,35795.85,93.3986897706143,62,653,0,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
6171,2824,9,7,39,29,0,37160.28,73.034437413471,55,547,104450.86,1,0,"Male","High School","Active loan","France","1","1","Affluent","Single","0"
6887,2825,1,3,25,53,1,95372.64,125.251454809101,81,664,0,2,0,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
6090,2826,7,9,23,35,0,177624.01,43.0168187984056,28,687,0,2,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
7894,2827,8,6,26,23,0,177624.01,109.183978237848,72,644,117300.02,3,0,"Female","High School","Active loan","Germany","0","1","Affluent","Single","1"
6363,2828,0,8,34,31,0,87060.77,64.0989373500349,49,571,110527.17,1,0,"Male","High School","No loan","France","1","1","Affluent","Single","1"
5422,2829,3,9,27,30,0,49594.02,131.792050557459,63,708,105492.53,1,0,"Male","University","No loan","Spain","1","1","Mass Market","Married","1"
7752,2830,4,10,31,35,0,158420.14,153.292722187631,54,629,174588.8,1,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
9249,2831,2,3,27,40,1,112503.24,57.5556800053396,82,640,122568.05,2,1,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
9933,2832,2,9,33,38,0,174800.31,88.7551449073571,75,661,154763.21,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
6298,2833,7,1,24,38,2,180426.2,104.707829257662,66,835,86824.09,1,0,"Male","Postgraduate","Default risk","Spain","0","0","High Net Worth","Divorced","0"
4618,2834,6,9,37,32,0,190686.16,120.741884610688,66,712,0,2,0,"Female","High School","No loan","Spain","1","1","Affluent","Single","1"
6684,2835,3,9,27,48,0,171056.65,61.6846873196719,44,849,132934.89,1,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
9749,2836,9,4,27,37,0,45956.05,30.3232958350611,43,712,0,2,0,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0"
6661,2837,8,10,27,30,0,27012,155.128180842844,43,568,73054.37,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
7501,2838,1,7,33,24,0,195635.3,61.0444694517589,71,692,116084.32,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
6832,2839,6,4,18,35,0,98618.79,94.6801536914962,48,673,0,2,0,"Female","High School","Active loan","Spain","0","0","Affluent","Single","0"
3999,2840,7,10,33,54,0,24093.4,49.470321231266,52,660,0,2,1,"Female","High School","Active loan","Germany","0","0","Affluent","Single","0"
4289,2841,2,7,28,32,0,157072.91,125.806278767563,68,850,0,2,0,"Male","University","No loan","Germany","0","1","Mass Market","Married","1"
8893,2842,2,8,35,21,0,99818.31,149.574932651711,55,666,117206.3,2,0,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
4641,2843,5,10,28,32,0,133814.28,91.0197478658561,69,656,0,1,0,"Male","University","No loan","Spain","1","0","Mass Market","Married","1"
9695,2844,2,4,20,31,0,63297.7,137.082443251239,57,761,0,2,0,"Male","High School","No loan","Spain","1","0","Mass Market","Married","1"
6154,2845,4,0,35,62,5,71865.31,152.269467390477,61,560,152532.3,1,0,"Male","Other","Default risk","Germany","0","1","High Net Worth","Widowed","0"
9959,2846,9,0,25,46,3,31368.08,119.259312189308,56,632,123444.72,1,1,"Male","Other","Default risk","Germany","1","1","High Net Worth","Widowed","0"
3490,2847,6,9,32,41,0,80234.14,116.155987305767,73,577,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
3482,2848,2,6,30,37,0,39016.43,51.3409762645992,74,641,62974.64,2,0,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0"
5490,2849,8,4,25,56,0,89405.26,119.693818645051,27,699,156974.26,1,1,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0"
7377,2850,1,4,24,63,0,140758.07,101.947217760976,75,720,0,2,1,"Female","High School","No loan","France","0","0","Affluent","Single","1"
8853,2851,8,2,39,32,0,3815.48,97.2251395342002,62,637,0,1,0,"Male","High School","No loan","France","1","0","Affluent","Single","1"
4300,2852,4,7,35,31,0,25723.73,96.0774460801896,78,809,0,1,0,"Male","High School","Active loan","France","0","0","Affluent","Single","0"
8308,2853,4,5,27,39,0,112813.79,70.6574581372156,83,529,135759.4,1,1,"Male","University","No loan","Germany","0","1","Mass Market","Married","1"
8737,2854,5,6,35,24,0,27513.47,125.620132875987,66,555,0,2,0,"Male","High School","Active loan","France","1","0","Affluent","Single","0"
6880,2855,1,7,25,35,0,26318.73,88.5148865124082,69,506,110046.93,2,0,"Male","University","No loan","Spain","1","0","Mass Market","Married","1"
9275,2856,9,9,23,55,0,51548.14,91.6712066225183,43,745,116497.31,1,1,"Female","University","No loan","Germany","0","1","Mass Market","Married","1"
8253,2857,9,8,27,38,0,91098.76,175.196681746145,55,672,106758.6,1,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1"
7864,2858,3,10,26,28,0,34338.04,65.5355743987358,20,630,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
9729,2859,9,8,36,34,0,180066.59,71.7676686255994,51,474,176311.36,1,0,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
6473,2860,5,7,30,58,0,74176.71,51.1066424502739,66,663,216109.88,1,1,"Female","High School","Active loan","Spain","0","1","Affluent","Single","0"
3370,2861,1,9,40,26,0,19225.85,173.152654050833,76,726,80780.16,1,0,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0"
7960,2862,7,2,21,30,0,68789.93,62.2444908585103,51,449,0,2,0,"Male","High School","No loan","Spain","1","0","Affluent","Single","1"
7942,2863,8,2,26,39,0,186526.12,185.346487317663,82,734,92636.96,2,0,"Female","High School","No loan","Spain","1","0","Affluent","Single","1"
6058,2864,9,10,26,56,0,54448.41,87.9997164770539,63,684,100781.75,2,0,"Female","University","No loan","Spain","1","1","Mass Market","Married","1"
4114,2865,1,3,32,25,1,11723.57,184.938459881943,79,743,124532.78,1,0,"Male","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0"
4456,2866,1,10,27,46,0,55347.28,160.910347521285,77,782,79259.75,1,0,"Female","University","No loan","Spain","1","1","Mass Market","Married","1"
6872,2867,8,3,35,42,1,85086.78,80.6086536308839,72,603,91611.12,1,1,"Male","Postgraduate","Default risk","Spain","0","1","High Net Worth","Divorced","0"
6560,2868,4,9,35,40,0,126551.48,140.62624811605,61,662,84958.6,1,0,"Male","High School","No loan","Spain","1","0","Affluent","Single","1"
7582,2869,1,10,30,36,0,135388.89,83.5682327425573,45,749,151844.64,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
9405,2870,2,9,31,32,0,191260.74,97.5692976617221,91,831,146033.62,1,0,"Female","High School","No loan","France","1","0","Mass Market","Married","1"
8281,2871,8,1,27,44,2,44937.01,136.931304796741,74,516,78398.69,1,0,"Male","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0"
9670,2872,2,9,23,30,0,5978.2,103.2631898626,61,850,141040.01,2,0,"Male","University","No loan","Spain","1","0","Mass Market","Married","1"
6410,2873,6,4,38,40,0,149384.43,59.4230767844336,59,566,132906.88,1,0,"Male","High School","Active loan","Germany","0","1","Affluent","Single","0"
6709,2874,7,8,15,32,0,111149.98,88.0014510726987,81,528,139914.27,1,0,"Male","University","No loan","Germany","0","1","Mass Market","Married","1"
8114,2875,3,9,42,34,0,155879.57,149.810841123569,58,707,115282.3,1,0,"Male","High School","Active loan","France","0","0","Affluent","Single","1"
8900,2876,8,10,33,41,0,4195.84,95.487804677425,57,677,146720.98,2,0,"Female","University","No loan","Germany","0","1","Mass Market","Married","1"
7711,2877,5,2,24,42,0,69080.46,99.9526677097088,35,768,0,2,0,"Female","High School","Active loan","France","0","1","Affluent","Single","0"
4663,2878,10,1,23,72,2,198766.61,58.2322766286446,39,662,140301.72,1,0,"Female","Postgraduate","Default risk","Spain","0","1","High Net Worth","Divorced","0"
6550,2879,4,2,23,31,0,170829.87,134.645851528989,58,504,161256.53,1,0,"Female","High School","No loan","France","1","1","Affluent","Single","1"
9822,2880,2,1,29,33,1,109219.43,192.37113791679,54,637,128486.11,1,0,"Male","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0"
6978,2881,3,2,34,31,0,39297.48,124.743556032551,57,579,0,2,0,"Male","High School","No loan","Germany","1","0","Affluent","Single","1"
7759,2882,5,0,28,37,5,86894.67,149.232615991492,59,648,131753.41,1,0,"Male","Other","Default risk","Germany","1","0","High Net Worth","Widowed","0"
9818,2883,10,6,24,38,0,186884.04,143.236010106848,37,594,0,2,0,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
8425,2884,9,5,27,45,0,12873.39,145.29529056447,56,652,81153.82,1,1,"Female","High School","Active loan","Germany","0","1","Affluent","Single","1"
6234,2885,1,9,17,45,0,39288.11,87.4838464213941,55,655,120961.5,2,1,"Female","University","No loan","Germany","0","1","Mass Market","Married","1"
8537,2886,5,9,24,45,0,138700.75,57.9033600819283,62,431,83624.55,2,0,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
8746,2887,4,8,27,26,0,143635.36,86.9390463254778,70,668,100446.57,1,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
6693,2888,6,1,32,37,2,180012.39,88.4359199243128,68,505,0,2,0,"Female","Postgraduate","Default risk","Germany","1","1","High Net Worth","Divorced","0"
3032,2889,4,9,34,68,0,86920.97,81.618445635738,67,706,114386.85,1,0,"Male","University","No loan","Spain","1","1","Mass Market","Married","1"
6340,2890,9,8,28,35,0,62634.94,174.214869575957,49,575,0,2,0,"Male","University","No loan","Spain","1","1","Mass Market","Married","1"
7274,2891,4,9,35,31,0,63446.47,107.742553108786,67,688,73314.04,1,0,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
3772,2892,5,10,27,44,0,152996.89,197.149852950181,87,850,0,2,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
7545,2893,9,8,45,46,0,88920.68,184.899654088606,76,615,117640.39,1,0,"Male","University","No loan","Spain","1","0","Mass Market","Married","1"
8142,2894,10,4,27,40,0,182531.74,87.819572871218,66,605,87946.39,1,0,"Female","High School","Active loan","France","0","1","Affluent","Single","0"
3368,2895,7,4,27,39,0,89666.28,49.3421220454376,57,572,130056.23,1,1,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
9032,2896,1,1,25,23,2,170099.23,103.850628160913,41,651,0,2,0,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
6921,2897,1,3,26,44,1,10072.55,53.5561709109418,77,742,107926.02,1,1,"Female","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0"
5533,2898,4,8,29,30,0,196894.62,96.3132409847832,71,622,107879.04,1,0,"Female","University","No loan","France","0","1","Mass Market","Married","1"
4794,2899,7,5,32,31,0,20388.77,95.3086944008792,76,451,140931.82,1,0,"Female","High School","No loan","France","0","1","Affluent","Single","1"
4863,2900,1,10,32,47,0,52795.15,162.899226446129,78,807,95120.59,1,0,"Male","High School","No loan","France","1","0","Affluent","Single","1"
4083,2901,4,9,34,41,0,59346.4,35.9771201509449,53,625,103544.88,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
6003,2902,2,3,39,46,1,150156.82,220.610687780576,64,706,127660.46,2,1,"Female","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0"
3761,2903,2,3,35,40,1,194690.77,65.3679209829763,57,598,171178.25,1,1,"Female","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0"
6471,2904,3,10,24,26,0,108162.13,116.589669289353,75,752,109166.37,1,0,"Female","University","No loan","Spain","1","1","Mass Market","Married","1"
4168,2905,10,7,22,37,0,25136.95,107.945225435602,56,629,0,3,1,"Female","High School","Active loan","France","0","1","Affluent","Single","0"
