"ID","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag","Exited"
5135,0,8,30,37,0,114514.64,122.221066937372,47,610,0,1,"Male","High School","Active loan","France","0","0","Affluent","Single","0",0
8193,7,5,32,24,0,178028.96,85.4296255474106,41,815,171922.72,1,"Male","High School","Active loan","France","0","1","Affluent","Single","1",0
4164,7,7,37,54,0,187597.98,114.63595838457,87,602,152508.99,1,"Female","Postgraduate","Default risk","Germany","1","0","High Net Worth","Divorced","0",1
6189,3,10,39,33,0,171260.66,72.8576706974671,76,602,0,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0
6702,5,8,31,56,0,162223.67,85.9044550977646,70,603,90778.76,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",1
3096,8,5,32,24,0,46677.9,126.257999357474,49,650,108881.73,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0
5870,6,9,35,23,0,127187.04,103.851237318034,64,849,93301.97,2,"Male","High School","No loan","Germany","1","1","Mass Market","Married","1",0
3821,10,2,32,57,0,47847.19,96.394476657715,56,501,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0
6603,1,4,33,33,0,117834.91,78.3101612966397,86,700,0,1,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",0
6389,1,9,26,23,0,165227.23,110.893429173795,38,530,137060.88,2,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",0
4306,4,10,21,39,0,54129.86,55.5939998139116,91,612,183276.32,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
9101,9,10,30,41,0,196499.96,134.04032194307,69,727,109013.23,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0
4850,1,5,25,53,0,110783.28,135.48490111202,44,680,0,1,"Female","High School","Active loan","Germany","1","0","Affluent","Single","1",1
7853,1,8,32,31,0,48606.71,73.6806633223614,68,633,0,2,"Male","Other","Default risk","France","1","0","High Net Worth","Widowed","0",0
3729,5,9,30,33,0,71167.17,406.893677933485,67,721,0,2,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",0
9917,6,1,22,32,2,132861.9,142.675092982525,45,524,0,1,"Female","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0",1
5539,3,5,28,45,0,179451.42,59.1282752329123,66,709,40169.88,1,"Female","High School","Active loan","France","1","1","Affluent","Single","1",0
8882,7,4,44,51,1,107890.69,96.8201825125676,81,613,147262.11,1,"Male","High School","Active loan","France","1","1","Affluent","Single","0",1
4055,8,7,22,38,1,88659.44,108.135565693485,60,455,0,2,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0
4048,1,5,33,43,0,9692.58,142.762004896245,71,614,0,2,"Female","High School","Active loan","France","1","1","Affluent","Single","1",0
8511,7,3,19,46,1,37870.29,138.314879029343,42,714,0,2,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0
3932,4,4,28,58,0,110230.4,139.048205901948,74,471,114713.57,1,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0
3187,9,8,22,41,0,151349.35,33.4500164135052,68,671,98612.1,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",0
7006,9,6,33,60,0,157552.08,248.299393495539,80,720,148846.39,1,"Male","High School","Active loan","France","0","1","Affluent","Single","0",1
3603,5,3,25,44,1,190534.76,135.038410421098,59,658,0,2,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0
7773,10,1,36,43,4,10072.55,70.5086992527466,42,573,146547.78,1,"Female","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0",1
7115,10,10,22,50,0,100720.02,85.186161284385,34,809,118098.62,1,"Female","High School","No loan","Spain","0","1","Mass Market","Married","1",1
5081,10,5,27,31,0,118368.2,92.4619063343614,77,707,108760.27,2,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0",0
7764,3,9,26,35,0,191520.5,46.2741818226581,74,747,0,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0",0
8954,4,2,29,37,0,76821.24,110.327171590624,81,642,0,1,"Female","High School","No loan","Spain","1","0","Affluent","Single","1",0
8787,5,1,31,32,1,90284.47,118.335378021972,51,678,0,2,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0
6215,6,9,36,47,0,45750.21,204.505960264067,38,612,157201.48,1,"Female","High School","No loan","Spain","0","1","Affluent","Single","1",1
3740,2,1,27,31,2,132908.07,99.6884284856925,54,809,0,2,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0
5778,7,8,30,22,0,98894.64,136.929510738622,45,650,129667.77,1,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",0
6195,3,9,25,33,0,86350.97,279.316497516426,61,422,140014.42,1,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",0
4724,9,8,29,45,0,142513.5,223.230369609361,84,739,0,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",1
8188,9,8,34,30,0,91423.69,65.5442480435554,82,669,139872.81,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0
5858,8,10,26,37,0,118059.19,103.123076392533,43,543,140894.06,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0
5756,1,0,25,32,3,103232.6,54.8001572753429,79,850,83181.29,1,"Female","Other","Default risk","France","1","1","High Net Worth","Widowed","0",0
5859,4,6,22,23,0,93832.33,72.2161612289277,70,623,140211.88,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
3103,9,10,27,39,0,80582.34,55.2561462982098,48,620,167181.01,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",1
8090,3,8,40,31,0,56311.39,52.9778526460031,52,710,145874.35,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",1
7943,0,0,23,41,2,106918.67,127.494266781154,35,736,84587.9,1,"Female","Postgraduate","Default risk","Spain","0","1","High Net Worth","Divorced","0",0
7581,6,5,37,27,0,105291.26,203.044950766397,38,679,125552.96,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","1",0
3474,3,10,28,46,0,109659.12,111.535342649153,61,553,117451.47,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",1
8595,10,8,43,33,0,190659.17,150.069134452249,72,705,133705.74,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",1
6785,3,9,25,31,0,102758.43,96.4612327670282,49,592,0,2,"Male","High School","No loan","France","1","1","Mass Market","Married","1",0
4973,2,8,32,43,0,160162.42,119.862750049383,46,760,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",1
8198,7,9,28,43,0,190588.59,68.2281544115457,100,605,128829.25,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0
6083,8,1,28,41,1,148487.9,46.8888919541498,60,598,0,2,"Male","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0",0
7657,7,9,45,28,0,25554.4,70.5312029325688,59,850,0,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0
6586,6,1,23,48,2,72814.31,181.925861785056,49,628,151858.98,1,"Female","Postgraduate","Default risk","Germany","0","1","High Net Worth","Divorced","0",0
9086,1,3,27,50,1,194099.12,51.0916879463324,65,776,0,2,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0
8978,2,4,24,30,0,25017.28,83.2447886582966,42,529,116295.29,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
3677,7,1,46,29,1,138490.03,113.586310439605,36,542,105204.01,1,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0
5484,5,9,21,26,0,19921.72,118.810771781385,51,750,151510.17,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
9485,5,9,39,34,0,101737.8,158.937282192855,62,694,71433.08,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
8788,1,6,30,23,0,92915.84,102.579670328263,46,637,130538.77,2,"Male","High School","Active loan","France","1","0","Affluent","Single","1",0
7407,3,5,31,37,0,72350.47,67.146756627025,75,667,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0
5979,0,3,34,36,1,74260.16,90.5214530317108,72,741,127675.39,1,"Female","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",0
9513,4,5,34,39,0,108152.75,104.208898693559,26,615,133707.09,1,"Male","High School","No loan","France","1","1","Affluent","Single","1",0
6099,2,3,23,45,1,11384.45,49.3421220454376,40,646,131394.56,1,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",1
9932,8,2,26,34,0,187811.71,89.5999929750389,69,617,0,2,"Female","High School","No loan","Germany","1","1","Affluent","Single","1",0
6156,3,5,37,33,0,25289.23,55.9507025432716,59,759,0,2,"Male","High School","Active loan","Spain","1","1","Affluent","Single","1",0
4878,3,8,36,34,0,95551.22,102.987327327065,48,541,128743.55,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0",0
8955,4,10,39,59,0,27435.41,38.1258012264136,69,588,0,2,"Male","University","No loan","Germany","0","1","Mass Market","Married","1",0
7969,6,0,31,44,4,168412.07,85.434272534185,81,657,0,3,"Female","Other","Default risk","Spain","0","1","High Net Worth","Widowed","0",1
4630,2,0,34,33,3,166458.41,125.4359387536,73,641,0,1,"Male","Other","Default risk","France","1","0","High Net Worth","Widowed","0",1
9331,6,4,27,28,0,101693.73,55.1256014054533,44,756,90425.15,2,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",0
8619,3,9,25,40,0,47728,120.769255687676,56,583,0,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0
4186,6,9,25,38,0,118782.06,248.471979197603,67,549,134985.66,1,"Female","High School","No loan","Germany","1","1","Affluent","Single","1",0
3018,10,7,28,34,0,105570.39,93.6174783553912,30,468,0,3,"Female","High School","Active loan","France","0","1","Affluent","Single","0",1
9212,6,10,35,35,0,5408.74,198.263391290785,47,535,0,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0
5407,2,9,33,27,0,22404.64,179.024998251215,78,494,0,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0
5285,3,5,29,24,0,181224.24,66.0930131924283,39,581,143829.2,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","1",1
6912,5,10,27,28,0,16725.53,123.883588474798,46,718,144895.05,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",0
6551,9,6,32,43,0,199290.68,64.8218887126382,55,565,0,1,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0",1
9983,9,6,23,33,0,183358.21,148.510388036477,63,736,0,1,"Female","High School","Active loan","Spain","0","1","Affluent","Single","0",0
5201,9,9,30,29,0,189268.81,51.7805102335206,43,655,114386.85,2,"Male","High School","No loan","France","0","0","Affluent","Single","1",0
7990,1,1,26,32,2,116442.42,108.173410188138,80,697,175464.85,3,"Male","Postgraduate","Default risk","Germany","1","0","High Net Worth","Divorced","0",1
6906,1,10,18,62,0,87994.95,40.0482293841531,28,693,121927.92,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",1
5663,10,1,28,32,2,101986.16,110.842088034421,54,600,125725.02,1,"Male","High School","No loan","France","1","0","Affluent","Single","1",0
4354,3,6,28,31,0,142956.48,131.142892448744,52,643,0,2,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0
7403,2,4,27,53,0,41055.71,87.1752574325319,48,564,45472.28,1,"Female","High School","Active loan","France","1","1","Affluent","Single","0",1
6119,8,8,28,33,0,42392.24,33.9009252148824,79,591,0,2,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0
6375,6,3,30,36,1,97938.59,63.7601587042828,71,724,0,2,"Female","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0",0
3688,4,6,29,46,0,94499.06,91.1664973424072,32,541,124547.13,1,"Male","High School","No loan","France","1","0","Affluent","Single","1",0
8464,9,5,19,41,0,130113.78,100.7406184388,35,598,123110.9,3,"Female","High School","Active loan","Spain","0","1","Affluent","Single","1",1
8095,6,9,26,31,0,61326.43,155.70847733602,41,725,0,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0
4964,2,2,29,31,0,84803.76,104.134976078412,82,445,122661.39,1,"Female","High School","Active loan","France","0","1","Affluent","Single","0",0
7532,7,4,30,33,0,78194.37,121.621007906791,76,644,126524.11,1,"Male","High School","Active loan","France","0","1","Affluent","Single","0",0
4004,10,1,33,33,2,36864.05,107.836739930762,68,663,96769.04,1,"Female","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0",0
3701,2,9,29,40,0,78397.24,48.2668670275313,74,517,108269.2,2,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",0
7799,1,10,36,19,0,4292.72,89.3928227166261,73,572,138657.08,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0
4002,4,9,30,69,0,112781.5,70.0544818244864,29,693,152341.55,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0
6910,8,7,28,56,1,148727.42,98.5563142740153,45,644,106022.73,2,"Male","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0
6507,6,4,26,32,0,52067.37,25.5222398823253,57,657,0,2,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0
7072,9,10,31,48,0,112781.5,59.589336649866,34,767,115766.26,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
6000,9,8,19,45,0,115818.16,58.5374383128446,29,516,86459.8,1,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",0
4110,2,10,31,28,0,59905.29,85.7976649812136,33,600,116623.31,1,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",0
3570,1,8,36,49,0,114279.63,64.8218887126382,46,756,94773.11,1,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Single","0",0
7002,5,8,31,70,0,105096.82,148.68493224706,48,592,71816.74,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1
8006,6,10,25,33,0,86413.11,124.694869219365,54,670,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
3903,4,7,30,49,0,23631.55,94.6801536914962,70,625,0,2,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0
3107,3,0,31,48,5,101397.86,148.635651896201,40,676,80697.44,2,"Male","Other","Default risk","France","0","0","High Net Worth","Widowed","0",0
9550,5,3,36,32,1,136507.69,104.761506549424,76,521,138166.3,1,"Male","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0",1
7392,4,0,34,29,3,180626.68,86.9431897356419,55,507,89349.47,2,"Female","Other","Default risk","France","1","0","High Net Worth","Widowed","0",0
7959,6,8,39,29,0,51907.72,122.403278075113,45,590,0,2,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0",1
3143,2,9,26,51,0,47795.43,107.76258566052,75,680,143139.87,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",1
5385,1,9,32,52,0,150093.32,54.9159458803071,61,469,106307.91,2,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",1
6221,6,8,23,37,0,48244.64,102.000832571053,55,759,128917.84,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0
3164,1,6,38,63,0,186526.12,134.005922780963,59,724,0,2,"Female","High School","Active loan","Spain","1","1","Affluent","Single","0",0
8729,10,0,27,35,4,75408.24,34.9530288654294,65,649,0,1,"Female","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0",0
3067,7,7,39,44,0,57898.58,108.539582408344,58,737,0,2,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0
5835,2,10,31,34,0,55022.43,75.0508637629228,73,751,104339.11,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0
7632,4,6,23,27,0,47536.46,133.613775428838,76,507,0,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0",0
6483,9,9,35,39,0,100791.36,91.2144025554407,70,787,171646.76,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0
8524,4,2,37,41,0,147606.71,48.5290833822945,53,530,0,2,"Female","High School","No loan","France","0","1","Affluent","Single","1",0
