"ID","Exited","Age","IsActiveMember","Geography","Balance","Gender","NumOfProducts"
9651,0,38,0,"Spain",146282.79,"Male",1
5808,0,38,0,"Germany",116234.61,"Female",1
9476,0,44,1,"France",133866.22,"Female",1
9303,1,61,1,"Germany",0,"Female",2
9111,0,43,1,"France",163159.85,"Male",1
7349,0,53,1,"France",139422.37,"Female",1
6054,1,52,0,"Germany",84944.58,"Female",1
4716,1,31,0,"Germany",117052.82,"Female",1
4841,0,25,0,"Spain",0,"Male",1
6904,1,52,1,"France",135927.06,"Male",2
6558,0,31,1,"Spain",117551.23,"Male",1
3583,0,36,0,"France",152805.05,"Female",1
5138,0,36,1,"Spain",0,"Female",1
7145,1,32,1,"France",136789.14,"Female",1
8731,1,30,1,"France",238387.56,"Female",1
4714,0,46,0,"France",161798.53,"Male",1
5933,0,30,0,"Spain",113957.01,"Female",1
9253,1,30,0,"France",0,"Female",3
6284,0,33,1,"France",168964.77,"Female",1
4921,0,45,0,"France",0,"Male",2
5438,0,33,0,"Spain",61297.05,"Male",2
3707,0,36,1,"Germany",111837.78,"Male",2
8004,0,44,0,"Spain",0,"Male",4
3123,1,43,1,"France",148045.68,"Female",1
4680,0,36,1,"France",148466.93,"Male",2
7887,0,59,1,"France",0,"Male",1
6342,0,27,0,"Spain",0,"Male",2
4734,0,42,0,"France",136496.12,"Male",1
6029,0,37,1,"Germany",86977.96,"Male",1
5177,0,30,0,"France",111927.45,"Male",1
5774,0,49,0,"France",180614.04,"Male",1
9582,0,63,0,"France",126817.65,"Male",2
4947,0,34,0,"France",83008.31,"Male",1
4579,0,66,1,"Spain",0,"Male",2
8525,1,41,0,"Spain",127087.06,"Male",1
7705,0,40,1,"France",85225.21,"Male",1
3916,0,33,1,"Spain",92676.3,"Male",1
9830,0,46,1,"France",57037.74,"Male",1
5368,0,33,0,"Germany",149564.61,"Male",1
9102,1,45,0,"France",0,"Female",1
6616,0,35,1,"Spain",105492.53,"Female",2
8560,1,45,0,"Germany",131441.51,"Male",1
4516,0,42,1,"France",147531.82,"Female",1
8969,0,36,1,"France",127157.04,"Male",1
4721,0,33,0,"France",122531.86,"Male",1
9738,1,39,0,"Germany",122447.76,"Female",1
4447,0,35,0,"France",105356.09,"Female",2
4675,0,31,0,"Germany",105163.88,"Male",2
4014,1,43,1,"Germany",95984.21,"Female",1
4309,0,52,1,"France",187997.15,"Male",2
5990,0,37,0,"Spain",121405.04,"Female",1
4243,1,34,0,"France",101465.31,"Female",1
5262,0,37,0,"Spain",113308.84,"Male",1
7591,0,34,1,"Germany",149297.19,"Female",2
9038,1,35,0,"Spain",118536.4,"Female",1
5600,0,37,0,"Germany",125850.53,"Male",2
4184,0,34,1,"Germany",0,"Male",1
7059,0,45,1,"Germany",134562.8,"Female",1
8630,1,48,0,"France",144696.75,"Female",1
8949,0,62,0,"France",72788.03,"Female",1
8866,0,29,1,"France",0,"Male",3
9691,0,40,0,"France",82441.75,"Female",1
4803,0,35,1,"France",85679.25,"Female",2
9182,0,51,0,"France",141556.96,"Female",1
4902,0,36,1,"France",0,"Female",2
9526,1,47,0,"Germany",105061.74,"Female",3
7272,0,26,1,"Germany",105249.76,"Female",1
8311,0,32,0,"Germany",160485.16,"Male",1
9921,0,60,0,"Spain",181804.34,"Male",2
4166,0,37,1,"France",111061.01,"Female",2
6852,1,26,0,"Germany",188455.19,"Female",1
8872,1,40,0,"France",0,"Female",1
7202,0,45,1,"France",127660.46,"Male",1
6321,1,45,1,"France",24043.45,"Male",3
6953,0,58,0,"France",123841.49,"Male",2
7883,0,35,0,"Spain",111827.27,"Female",2
5091,1,57,0,"Spain",0,"Female",1
5075,0,70,1,"Germany",148745.92,"Male",2
4252,0,46,1,"France",156687.1,"Male",1
3745,0,44,0,"Germany",76319.64,"Female",1
7212,0,37,0,"Spain",150300.65,"Male",2
4265,1,41,0,"Spain",0,"Female",2
4868,0,33,1,"France",130015.24,"Male",1
7160,0,40,1,"France",148556.74,"Female",2
4424,0,37,0,"France",135179.49,"Male",2
5686,0,46,0,"Spain",109387.33,"Male",1
9257,1,39,1,"Spain",0,"Female",3
5428,0,38,1,"France",113836.27,"Male",1
5125,0,33,1,"France",166287.85,"Male",1
3967,0,28,0,"Germany",123674.28,"Male",2
6587,0,35,1,"Spain",83286.56,"Male",1
5519,1,43,0,"France",0,"Male",4
6067,0,33,0,"France",90124.64,"Female",1
7507,1,39,1,"France",0,"Female",1
5392,1,34,0,"Germany",152797.9,"Male",1
4812,0,43,0,"France",127806.91,"Male",1
6105,0,27,0,"Germany",0,"Female",1
8792,1,37,0,"France",117704.73,"Male",1
8676,0,28,0,"France",0,"Female",1
9075,1,45,0,"Spain",0,"Male",2
5851,0,36,1,"France",120026.98,"Female",2
8770,0,50,1,"Germany",118627.16,"Male",2
4753,1,55,0,"Spain",78119.59,"Female",4
7146,0,54,0,"Germany",151958.19,"Male",2
6989,0,27,1,"Germany",171283.91,"Female",1
8135,0,33,1,"Germany",101286.11,"Male",2
3926,0,36,0,"France",134006.77,"Male",1
8772,0,63,1,"France",0,"Male",2
7151,0,50,1,"Spain",146777.44,"Female",2
3525,0,38,1,"Germany",147904.31,"Male",1
8913,0,37,0,"Germany",0,"Female",2
4637,0,38,1,"France",195926.39,"Female",1
9570,0,48,1,"Germany",0,"Male",2
8598,1,38,0,"Germany",151762.74,"Male",2
6788,0,28,1,"France",0,"Male",1
6316,0,42,1,"France",132193.94,"Male",2
7429,1,64,1,"France",0,"Female",1
4773,0,36,1,"France",0,"Male",1
6038,1,44,1,"Germany",124601.58,"Male",2
6114,0,29,1,"France",100315.1,"Female",2
6333,1,50,0,"France",88977.39,"Male",1
5691,0,28,0,"Germany",124695.72,"Male",1
3109,0,36,0,"Spain",141573.55,"Male",1
7651,0,63,1,"Spain",0,"Male",2
7878,1,30,1,"France",0,"Male",4
8171,1,35,0,"Spain",109679.72,"Female",1
8042,1,37,1,"Spain",183572.84,"Male",1
6255,0,39,1,"Germany",50880.98,"Male",2
5930,1,51,1,"France",76961.6,"Female",2
6737,0,21,0,"Spain",127320.36,"Female",1
4556,0,47,0,"France",0,"Male",1
4490,0,52,1,"France",0,"Female",2
8082,0,44,0,"France",0,"Female",1
3551,1,61,0,"Germany",110368.03,"Female",1
8019,0,34,1,"Germany",137523.02,"Female",1
9732,0,30,1,"Germany",138476.41,"Male",2
3822,1,28,0,"Spain",65407.16,"Female",2
3263,0,34,1,"Germany",138878.81,"Female",1
5268,1,48,0,"France",0,"Male",1
6088,1,42,0,"Germany",116646.76,"Female",1
9588,1,33,1,"France",115761.51,"Female",1
5744,1,49,0,"France",106545.53,"Male",1
7515,0,27,0,"Spain",97652.96,"Female",1
5730,0,23,0,"France",0,"Female",3
9168,0,35,1,"France",92474.05,"Male",1
3116,1,24,1,"France",174588.8,"Male",2
7753,0,42,0,"Spain",82228.67,"Female",2
8514,0,38,1,"Spain",91241.85,"Male",1
5239,0,35,0,"France",87619.29,"Male",1
7149,0,45,0,"Germany",142765.24,"Female",2
7796,1,59,1,"France",178058.06,"Male",2
5741,0,76,1,"Spain",128410.71,"Male",2
8660,1,53,1,"Spain",112419.92,"Male",1
3513,0,37,0,"Germany",42712.87,"Female",2
4133,0,36,1,"Spain",120307.58,"Female",1
8908,1,55,1,"Spain",211774.31,"Female",1
6754,0,40,1,"France",112896.86,"Male",1
6072,0,22,1,"Spain",175303.06,"Female",2
3882,0,69,1,"Germany",78833.15,"Male",1
7547,0,47,1,"Spain",110783.28,"Female",1
5722,1,26,0,"Germany",101012.77,"Female",1
6728,0,25,1,"France",0,"Male",1
7741,0,27,0,"France",94443.77,"Female",1
8105,0,51,0,"France",0,"Female",2
9922,0,45,1,"Spain",122311.21,"Male",1
6028,1,33,1,"France",81954.6,"Female",1
8452,0,37,0,"Germany",95668.82,"Male",2
4169,1,45,0,"Spain",86714.06,"Female",1
4296,0,32,1,"France",97041.16,"Male",1
8208,0,30,0,"France",114779.35,"Female",1
5245,0,44,1,"Germany",148770.61,"Female",2
8543,0,32,1,"Germany",86614.06,"Male",2
7348,0,44,1,"France",0,"Female",4
5981,1,38,0,"Spain",0,"Male",2
3297,0,79,1,"France",0,"Female",2
7544,1,40,1,"France",140596.95,"Female",1
9120,0,34,1,"France",53299.96,"Female",2
9374,0,34,1,"France",91328.71,"Female",2
4353,1,26,0,"Spain",126833.79,"Female",1
9832,0,39,0,"France",97286.16,"Female",1
3714,1,42,0,"Spain",154970.54,"Male",2
5865,0,33,1,"France",138162.81,"Female",1
8564,0,24,1,"Spain",140197.18,"Female",1
8771,0,28,0,"Germany",139986.65,"Male",1
5449,0,21,1,"Spain",178718.19,"Female",2
6564,1,56,0,"France",123785.24,"Female",1
8831,0,36,0,"France",130809.77,"Female",1
3675,0,20,0,"France",0,"Male",1
4106,0,39,1,"Germany",120905.03,"Male",1
6278,0,47,1,"Germany",63723.78,"Male",2
7690,0,28,1,"Germany",81623.67,"Female",2
4069,1,46,0,"Germany",127209,"Male",2
7450,0,26,0,"Germany",147037.32,"Female",1
9162,0,41,1,"Germany",124829.16,"Male",2
9177,1,32,0,"France",128747.69,"Female",1
4049,0,42,1,"France",118793.6,"Male",2
4227,0,41,1,"Spain",0,"Male",3
7962,0,39,0,"France",0,"Female",2
4913,0,31,0,"France",115141.18,"Female",1
8736,0,44,0,"France",120681.63,"Female",1
4780,0,48,0,"France",0,"Male",1
4444,0,30,0,"Spain",121535.18,"Male",1
7449,0,43,0,"Germany",139972.18,"Female",1
6604,0,71,1,"Germany",119755,"Male",1
4598,0,48,1,"France",170331.37,"Male",1
9629,0,37,0,"Spain",83061.26,"Female",2
6285,0,31,1,"Spain",0,"Male",1
6307,0,33,0,"France",171490.78,"Male",2
9441,1,40,0,"Germany",123894.43,"Male",1
3180,0,61,0,"France",0,"Female",1
3846,0,41,0,"Spain",115251.64,"Male",1
6040,0,45,0,"Spain",0,"Female",2
3113,0,28,1,"Spain",139290.41,"Male",1
8473,0,28,0,"Germany",115265.14,"Female",1
8500,0,69,0,"Spain",91091.06,"Female",2
3206,0,37,1,"Spain",147107.91,"Female",1
7732,1,54,0,"France",125510.82,"Female",1
8215,0,22,1,"France",114415.84,"Female",1
3841,1,49,1,"France",195238.29,"Female",4
5107,0,34,1,"Germany",86055.17,"Male",2
6547,0,28,0,"France",115024.5,"Female",1
5499,1,30,1,"Spain",0,"Female",2
9286,0,41,0,"Germany",0,"Male",2
4430,0,36,0,"France",112419.92,"Male",1
8375,0,61,1,"France",0,"Female",1
6504,0,35,0,"France",122570.69,"Female",1
8248,1,40,1,"France",111098.85,"Female",2
3862,0,47,1,"France",91522.04,"Female",2
5633,0,45,1,"Germany",0,"Female",1
5063,0,84,1,"Germany",92242.34,"Male",1
6619,0,37,1,"France",110054.45,"Male",1
5650,0,35,0,"Germany",133200.09,"Male",1
8609,0,39,0,"France",0,"Male",1
8150,0,42,1,"France",146178.13,"Female",2
4255,1,44,1,"Germany",98710.89,"Male",1
6357,1,49,0,"France",0,"Female",3
8482,1,40,1,"Spain",86376.29,"Female",1
9866,0,48,0,"Germany",104592.55,"Male",2
7703,0,25,1,"France",120383.41,"Male",2
8958,0,50,0,"Germany",165610.41,"Female",1
3496,0,41,1,"Germany",123151.51,"Female",2
5842,0,31,1,"Germany",99607.37,"Male",2
6185,0,22,1,"France",0,"Female",1
5033,0,32,0,"Germany",132116.13,"Male",2
8139,0,40,1,"France",126397.66,"Male",1
3936,0,36,1,"Germany",82729.49,"Male",1
5051,0,26,0,"Spain",89928.99,"Female",1
7189,0,53,1,"France",0,"Male",2
6688,0,37,0,"France",127609.59,"Male",1
6669,1,39,0,"Germany",162532.14,"Female",3
7417,0,41,1,"France",125689.29,"Male",1
8501,1,31,1,"Germany",128306.83,"Male",1
7057,0,37,0,"Germany",0,"Male",2
3415,0,29,0,"France",150685.79,"Male",2
8713,0,40,0,"France",193354.86,"Male",1
9577,1,45,1,"Germany",129818.39,"Female",3
3578,0,32,0,"Spain",0,"Male",2
6344,0,28,1,"France",98362.35,"Male",1
8879,1,39,0,"Germany",71018.6,"Female",1
8531,0,58,1,"France",152199.33,"Male",1
5089,0,36,0,"Spain",159561.93,"Male",1
4151,0,25,0,"France",0,"Female",1
3541,1,38,0,"France",123711.73,"Female",2
8693,1,57,0,"France",117056.46,"Male",2
8149,0,60,1,"France",122417.17,"Male",2
8108,0,36,1,"France",89800.14,"Male",3
9223,0,42,1,"Germany",101160.99,"Male",1
8062,0,41,0,"France",99945.93,"Female",2
9260,1,52,0,"Spain",0,"Male",2
7353,1,36,0,"France",156948.41,"Female",1
7410,1,49,1,"France",0,"Female",2
8919,0,46,0,"Spain",0,"Female",1
7698,1,39,0,"France",97382.53,"Female",2
4860,0,31,1,"France",0,"Female",1
4676,1,45,1,"France",102882.4,"Female",2
4821,0,24,0,"Germany",128736.39,"Female",1
4202,0,37,1,"Spain",0,"Male",1
3715,0,66,1,"Germany",103291.25,"Male",2
3634,0,31,0,"Germany",97495.8,"Female",2
5535,1,51,0,"Germany",123331.36,"Female",3
6723,0,21,0,"France",0,"Male",2
5058,0,35,1,"France",137102.65,"Female",1
8741,1,31,0,"France",136789.14,"Female",1
6440,1,30,0,"Germany",0,"Female",2
8548,0,34,0,"Germany",101861.36,"Female",2
3690,0,63,1,"France",103729.79,"Female",1
7170,1,54,0,"Germany",125889.3,"Female",3
8535,1,41,0,"Spain",58641.43,"Female",2
7594,0,47,0,"France",71026.77,"Male",1
3896,1,59,0,"France",104796.54,"Female",1
8992,0,26,0,"Germany",135067.52,"Female",2
5763,0,26,0,"Germany",102395.79,"Female",1
3984,0,38,0,"France",164704.38,"Female",1
4834,1,48,1,"France",120782.7,"Male",2
8642,0,32,0,"France",155584.21,"Female",1
8624,0,78,0,"France",68345.86,"Female",2
6721,1,37,1,"France",0,"Female",2
6503,0,25,1,"Germany",0,"Male",2
7273,0,36,1,"Spain",54098.18,"Female",1
6607,1,49,0,"Spain",120656.86,"Female",4
10000,1,47,0,"Germany",91219.29,"Female",1
7398,0,39,0,"Germany",104502.11,"Male",1
9039,1,29,0,"Germany",139106.19,"Male",1
4694,0,40,1,"Germany",162390.52,"Female",2
6961,0,20,1,"France",37702.79,"Male",2
8143,0,37,0,"Germany",102708.77,"Male",1
8078,0,29,0,"France",96674.55,"Female",2
6460,0,24,1,"Spain",139834.93,"Male",2
6655,1,34,0,"Germany",115488.52,"Female",2
8093,0,51,1,"Spain",83739.32,"Male",1
4690,0,33,1,"France",184926.61,"Male",1
7051,0,50,1,"France",97544.29,"Male",1
8438,1,45,0,"Spain",150905.03,"Male",2
4837,0,29,1,"Spain",144553.5,"Male",2
4275,1,49,1,"Germany",0,"Female",1
5417,1,43,1,"Germany",95556.31,"Male",1
6796,0,33,1,"Germany",128135.99,"Male",1
4575,1,51,1,"Spain",0,"Female",1
4959,0,29,0,"France",127504.57,"Male",1
3760,0,29,0,"France",74309.81,"Male",1
3894,0,51,1,"Germany",146498.76,"Male",1
4699,1,46,1,"France",85216.61,"Female",1
8513,0,29,0,"Germany",79656.81,"Female",1
3472,0,44,1,"France",112146.12,"Male",1
7033,0,38,1,"Germany",135559.8,"Male",2
6865,0,31,0,"Spain",125167.02,"Male",1
7808,0,34,1,"France",103099.17,"Male",2
3840,1,28,0,"Spain",0,"Female",1
9923,0,20,0,"Spain",0,"Male",2
5965,0,42,0,"Germany",0,"Male",1
6486,0,47,1,"France",129895.19,"Male",1
5349,0,33,1,"France",95927.04,"Female",1
7700,0,37,0,"France",124969.13,"Female",1
9412,0,36,1,"France",115280.49,"Female",1
8002,0,32,1,"Germany",62732.65,"Male",1
3660,0,27,1,"Germany",111348.15,"Male",1
8627,0,69,1,"France",93320.8,"Male",2
8103,1,55,0,"France",171490.78,"Male",1
4121,0,46,1,"France",112510.89,"Male",2
5318,1,54,0,"France",99774.5,"Male",1
9484,0,27,1,"France",81173.83,"Female",1
9016,0,38,1,"France",110615.47,"Female",1
7361,0,38,1,"France",125389.7,"Male",1
5807,1,44,1,"Spain",0,"Female",2
6108,0,42,1,"Germany",141547.26,"Male",1
7197,0,54,1,"Germany",111729.47,"Male",2
9682,0,37,1,"Germany",167735.69,"Male",2
3213,0,55,0,"France",119624.54,"Female",2
3364,0,40,1,"Germany",138214.5,"Female",2
8489,0,31,1,"Spain",70105.87,"Male",1
7771,0,29,1,"Germany",107712.57,"Male",2
7549,1,42,0,"France",89838.71,"Female",3
6567,0,35,1,"France",90413.12,"Female",1
5544,0,45,1,"France",61688.61,"Female",2
4788,0,28,1,"Germany",47869.69,"Male",2
4315,0,35,0,"France",102482.76,"Female",1
3898,0,36,0,"France",180169.44,"Female",1
5411,0,35,1,"France",90963.49,"Male",1
9089,0,37,1,"Spain",127728.24,"Male",2
6936,1,61,0,"Spain",187997.15,"Female",1
3058,0,24,0,"France",148197.15,"Female",2
8528,0,40,0,"Germany",0,"Male",2
5111,1,33,0,"France",165438.26,"Male",1
9454,0,43,1,"Germany",152806.74,"Female",1
8040,0,23,0,"France",101257.16,"Male",2
9133,1,28,1,"Germany",90212,"Female",2
3928,0,36,1,"Spain",0,"Male",2
6930,1,37,1,"Germany",0,"Female",4
6979,0,36,0,"France",100912.19,"Female",1
3061,0,41,0,"Spain",127706.33,"Male",1
6914,1,45,0,"Germany",137933.39,"Female",1
6176,1,51,0,"Germany",0,"Female",2
4619,1,46,1,"Spain",182364.53,"Male",1
5088,0,30,0,"France",143672.9,"Male",1
8306,0,43,0,"France",76408.85,"Male",2
3414,1,32,0,"Spain",12459.19,"Female",1
7915,0,49,1,"France",0,"Female",2
6018,0,28,1,"Germany",123802.98,"Female",2
3327,0,36,0,"Germany",123601.56,"Male",2
5790,0,37,0,"France",149144.61,"Female",1
9750,0,33,1,"Germany",113348.5,"Male",1
6414,0,56,0,"France",136596.85,"Male",1
9877,1,43,1,"France",153469.26,"Female",3
3441,0,39,0,"Germany",147527.03,"Male",1
8039,0,32,0,"Germany",94753.55,"Female",2
8168,1,40,0,"Spain",157559.59,"Female",2
4950,0,27,1,"France",118064.93,"Female",2
5251,0,48,0,"Germany",142755.25,"Male",1
4532,0,31,0,"France",100054.77,"Male",1
4605,0,32,0,"France",133050.97,"Male",2
5999,0,33,0,"France",99786.2,"Male",1
8431,0,33,0,"Germany",102017.25,"Male",2
6197,0,19,0,"Germany",125860.2,"Male",1
9468,0,39,1,"Spain",98052.66,"Male",1
8895,0,34,1,"Germany",160426.07,"Female",1
6100,1,29,1,"Germany",93871.95,"Female",3
8989,1,29,0,"France",106922.92,"Male",1
3306,0,40,0,"Germany",95001.33,"Male",1
4066,0,66,1,"Germany",182532.23,"Female",2
8973,0,38,0,"Spain",160858.13,"Female",2
7355,0,42,1,"France",0,"Female",2
7897,0,51,0,"Germany",130170.82,"Male",1
9989,0,34,1,"France",79144.34,"Male",2
6385,1,34,1,"France",82909.14,"Female",1
3532,0,40,0,"France",163823.37,"Male",1
6406,1,45,0,"Spain",131355.3,"Female",2
8782,1,35,1,"Germany",101487.18,"Male",1
4752,0,24,0,"France",129860.37,"Male",1
4593,0,48,0,"France",115713.84,"Female",2
9740,0,57,0,"Germany",106545.53,"Female",1
5009,0,39,1,"Germany",167395.6,"Female",2
8829,1,26,0,"Germany",151933.63,"Female",1
3307,0,63,0,"Spain",124857.69,"Male",2
7215,1,37,0,"Germany",0,"Male",2
5324,0,35,0,"Spain",123761.68,"Male",1
5189,0,43,1,"Spain",78022.61,"Male",2
6898,0,37,0,"Germany",101648.5,"Female",2
9028,0,25,0,"France",0,"Male",1
4085,0,27,1,"Germany",111568.01,"Female",1
9258,1,31,0,"Spain",107233.85,"Female",1
6998,1,36,0,"Spain",125919.35,"Female",1
4104,0,57,1,"Spain",0,"Female",2
5521,1,42,0,"Germany",139422.37,"Male",1
7523,0,20,1,"Germany",0,"Female",1
4086,1,59,0,"France",0,"Female",1
9378,0,56,1,"France",109471.79,"Female",1
5560,0,25,0,"France",0,"Female",3
3181,0,30,0,"France",0,"Male",3
8692,0,38,1,"Germany",136858.42,"Male",1
7126,0,33,1,"France",66220.17,"Male",1
8051,0,72,1,"France",0,"Male",2
8986,0,33,0,"France",160474.59,"Male",1
5541,1,42,0,"Spain",75361.44,"Female",1
5298,0,33,0,"Spain",167949.48,"Male",2
7262,0,24,1,"France",85818.18,"Male",1
7026,0,40,0,"Germany",113488.68,"Female",1
4346,0,24,1,"Spain",147360,"Male",1
3117,0,32,0,"France",71340.09,"Female",1
3934,0,39,1,"Spain",127771.35,"Male",2
3732,0,33,1,"Germany",115409.6,"Female",2
8606,1,39,0,"Germany",123070.89,"Male",1
9768,1,39,1,"Germany",153469.26,"Male",3
8749,0,23,1,"Spain",97473.87,"Male",1
8855,0,33,0,"Germany",153804.44,"Male",1
3359,0,41,0,"Spain",110112.54,"Male",2
6030,0,38,1,"Germany",130170.82,"Male",1
4322,0,36,0,"Spain",129855.72,"Male",2
6674,0,43,1,"Spain",172196.23,"Female",2
5027,0,28,0,"France",108698.96,"Male",2
7575,0,31,1,"France",119825.75,"Female",1
4884,0,37,1,"Germany",0,"Male",2
6874,0,44,1,"Spain",149003.76,"Female",1
6481,1,31,1,"Germany",118449.21,"Male",1
8809,1,35,0,"Germany",151958.19,"Female",1
3229,0,30,1,"Spain",84474.62,"Female",2
9377,0,28,1,"Germany",109960.06,"Male",2
6736,0,34,0,"Germany",163764.84,"Female",1
9370,1,51,1,"Germany",136294.97,"Female",1
6679,0,39,0,"Germany",180169.44,"Male",1
6455,1,44,0,"France",175303.06,"Male",1
7907,0,38,0,"France",73481.05,"Male",1
3569,1,42,1,"Spain",147187.84,"Female",1
5750,0,38,1,"France",164496.99,"Female",1
9911,0,35,1,"Spain",0,"Female",1
3066,1,37,1,"Spain",0,"Male",2
8750,0,36,0,"Spain",148749.29,"Female",1
3119,0,43,0,"France",134740.19,"Male",2
7326,0,28,0,"France",47364.45,"Female",1
4236,0,39,0,"France",117704.73,"Female",1
9242,0,34,0,"Spain",164011.48,"Female",1
8797,1,61,0,"Spain",129855.72,"Male",2
9436,0,37,1,"France",117799.28,"Male",1
6131,0,36,0,"Germany",0,"Female",2
4215,0,44,1,"Germany",89015.61,"Female",1
6273,1,63,0,"Spain",191402.82,"Female",2
5636,0,43,0,"Spain",0,"Male",2
9114,1,32,0,"Germany",157138.99,"Female",3
8136,0,28,0,"Germany",150329.15,"Male",1
5029,0,29,1,"Spain",147737.63,"Male",1
4244,1,36,0,"Spain",0,"Female",2
3542,0,41,0,"Germany",79706.25,"Male",1
4407,0,41,1,"Spain",157777.58,"Male",1
4822,1,46,1,"Germany",114510.85,"Female",1
4623,0,33,0,"Germany",108407.34,"Male",1
3112,0,55,0,"France",115285.85,"Male",1
4827,1,50,1,"France",81290.02,"Male",3
5550,0,27,0,"France",130428.78,"Male",2
9363,1,48,0,"Spain",93012.89,"Female",1
3438,1,33,0,"France",94598.48,"Male",2
9071,0,22,0,"Spain",0,"Male",1
9717,0,36,0,"France",148667.81,"Female",2
9890,0,29,0,"France",133297.24,"Male",1
8816,0,40,0,"Spain",0,"Female",2
7285,0,37,1,"France",149405.18,"Male",2
8112,0,59,1,"Germany",142643.54,"Male",1
5070,0,39,1,"Spain",114091.38,"Female",1
8325,1,42,1,"Germany",132002.7,"Female",1
6643,0,31,1,"Spain",79019.8,"Male",1
4696,0,48,0,"France",116880.53,"Female",1
6268,0,33,1,"France",136624.6,"Female",2
3885,1,53,0,"France",121389.78,"Female",1
6276,1,62,0,"Spain",61172.04,"Female",1
8623,1,47,0,"Germany",170935.94,"Female",1
6896,0,39,1,"Spain",138160,"Male",1
6873,1,44,1,"France",154409.74,"Male",1
3478,0,34,1,"Germany",125227.82,"Female",2
7901,0,42,1,"Germany",108748.08,"Male",2
3274,1,51,0,"Spain",0,"Female",2
4972,0,33,0,"France",68193.72,"Male",1
3798,0,41,0,"Germany",0,"Female",1
7309,0,23,1,"Spain",160858.13,"Male",2
4369,0,28,1,"Germany",76656.4,"Male",2
9035,0,36,1,"France",133889.35,"Male",1
6782,0,36,1,"Spain",100047.33,"Male",1
4653,0,42,1,"Germany",153572.31,"Male",2
7352,0,30,0,"France",140916.81,"Male",1
6759,0,29,1,"France",114631.23,"Male",1
8035,1,47,1,"France",116854.71,"Male",1
3169,1,35,0,"Germany",94348.94,"Female",1
6996,0,57,1,"France",0,"Female",1
6355,0,52,1,"Spain",111739.4,"Female",2
7556,0,38,0,"Germany",121858.98,"Male",1
8553,0,34,0,"Germany",131082.17,"Female",2
5548,0,34,1,"France",154139.45,"Female",2
4661,0,20,1,"Germany",134874.4,"Male",1
5818,1,48,0,"France",91246.53,"Male",1
9859,0,38,1,"Spain",96776.49,"Male",1
6036,0,31,1,"Spain",102918.38,"Male",1
5105,0,38,0,"France",83727.68,"Female",1
6575,0,58,1,"Germany",149641.53,"Female",1
7530,0,34,1,"France",105057.33,"Male",1
7436,0,38,0,"Germany",105082.07,"Female",2
7305,1,59,1,"Germany",115730.71,"Male",3
7419,0,31,0,"France",119413.62,"Female",2
3640,0,29,0,"Germany",112367.34,"Female",1
3568,0,41,0,"France",100254.76,"Male",2
4970,0,33,1,"France",111501.66,"Male",1
9390,0,33,0,"France",144427.96,"Male",2
5258,0,29,0,"Germany",105957.44,"Female",1
4342,0,29,0,"Germany",145294.08,"Male",2
9302,0,37,0,"Germany",111432.77,"Male",2
3457,0,30,0,"Spain",118803.35,"Male",1
3809,0,33,1,"France",118327.17,"Male",2
4025,0,32,1,"France",79523.13,"Male",1
3505,0,34,0,"France",0,"Male",1
9458,0,38,0,"France",139810.34,"Male",1
6725,0,37,1,"France",120764.08,"Male",1
5214,0,30,0,"Germany",121132.26,"Female",2
5914,1,45,0,"Germany",98052.66,"Male",1
8734,0,33,0,"France",122552.48,"Male",2
4894,0,35,1,"Germany",121520.36,"Male",1
6590,0,30,0,"Spain",104568.41,"Male",1
